customer_id,event_month,event_seq,Monthly_GB_Download,Monthly_Long_Distance_Charges,Revenue,Extra_Data_Charges,Refunds
C00009,2025-11-11,11,29.8516,25.3997,80.2689,1.1797,0.1968
C00009,2025-11-12,12,28.993,25.1574,79.0851,1.1037,0.234
C00009,2025-11-13,13,29.4762,24.9959,79.1165,1.0789,0.0
C00009,2025-11-14,14,30.0862,26.3272,81.0106,1.1039,0.0024
C00009,2025-11-15,15,31.9043,29.4971,82.6509,1.4422,0.0
C00009,2025-11-16,16,32.1779,29.3817,82.3983,1.267,0.0274
C00009,2025-11-17,17,31.1819,27.764,83.8018,1.3587,0.0288
C00009,2025-11-18,18,29.6633,26.7512,80.6158,1.1358,0.0
C00009,2025-11-19,19,28.9731,23.9263,81.0373,1.0136,0.0655
C00009,2025-11-20,20,29.8434,25.1876,81.0296,1.0771,0.0
C00009,2025-11-21,21,31.0296,27.7441,83.6929,1.0395,0.0764
C00009,2025-11-22,22,32.9102,28.1969,84.5662,1.2042,0.1117
C00009,2025-11-23,23,33.2639,29.8754,84.0309,1.3426,0.1021
C00009,2025-11-24,24,32.2669,27.9661,84.4691,1.1382,0.0986
C00009,2025-11-25,25,31.7086,26.6496,82.8627,1.079,0.0
C00009,2025-11-26,26,30.7185,26.3013,82.6369,0.9381,0.2058
C00009,2025-11-27,27,31.4434,26.3404,81.2873,0.962,0.0
C00009,2025-11-28,28,33.0469,28.9956,82.9822,1.3462,0.0
C00009,2025-11-29,29,33.8642,30.4747,86.5178,1.5342,0.1461
C00009,2025-11-30,30,34.2382,31.4266,85.8633,1.5375,0.2374
C00009,2025-12-01,31,33.3476,29.4846,85.6214,1.2996,0.1487
C00009,2025-12-02,32,31.911,26.3342,83.5808,1.1049,0.1748
C00009,2025-12-03,33,30.8737,24.6316,81.0252,0.9029,0.1557
C00009,2025-12-04,34,31.3813,26.1404,83.508,0.9271,0.0412
C00009,2025-12-05,35,32.2731,28.7123,84.5601,1.0506,0.2033
C00009,2025-12-06,36,33.5164,29.9998,86.3079,1.1876,0.0
C00009,2025-12-07,37,33.3898,28.6894,85.6771,1.4777,0.0
C00009,2025-12-08,38,32.9466,28.1097,83.4295,1.1837,0.2223
C00009,2025-12-09,39,30.7935,26.1943,81.7376,1.2082,0.176
C00009,2025-12-10,40,30.0271,25.0231,81.6007,0.911,0.0256
C00009,2025-12-11,41,49.5608,25.4859,90.5454,0.9462,0.0
C00009,2025-12-12,42,52.9456,27.6691,93.8385,1.2354,0.0695
C00009,2025-12-13,43,55.2298,29.5978,95.321,1.4237,0.195
C00009,2025-12-14,44,56.8564,28.7735,93.4262,1.36,0.184
C00009,2025-12-15,45,57.6454,28.4665,92.8264,1.3602,0.202
C00010,2025-11-01,1,16.5395,33.4202,88.0992,1.6626,0.0169
C00010,2025-11-02,2,16.2206,33.0292,87.524,1.8365,0.2665
C00010,2025-11-03,3,15.1605,32.8583,85.1316,1.4821,0.2058
C00010,2025-11-04,4,14.1406,31.0924,83.3505,1.4688,0.2235
C00010,2025-11-05,5,13.1181,28.8623,84.0722,1.1954,0.305
C00010,2025-11-06,6,12.801,30.1799,84.5163,1.1602,0.3199
C00010,2025-11-07,7,14.3201,30.3069,84.8033,1.3636,0.2903
C00010,2025-11-08,8,15.4837,33.1312,85.4604,1.6541,0.0957
C00010,2025-11-09,9,15.3822,32.8542,85.9568,1.54,0.3135
C00010,2025-11-10,10,14.5668,32.1953,85.9145,1.5189,0.1149
C00010,2025-11-11,11,13.1448,28.7205,81.9562,1.2884,0.2972
C00010,2025-11-12,12,12.2032,27.81,80.8205,1.1943,0.1029
C00010,2025-11-13,13,12.6819,28.3608,82.5065,1.3645,0.0601
C00010,2025-11-14,14,13.8991,31.1416,83.9128,1.4666,0.0289
C00010,2025-11-15,15,15.1414,31.1706,85.6224,1.6378,0.2909
C00010,2025-11-16,16,15.2775,32.6696,84.1889,1.5167,0.2663
C00010,2025-11-17,17,14.8677,31.5285,85.2356,1.5339,0.2649
C00010,2025-11-18,18,12.966,29.6915,81.6153,1.3766,0.1006
C00010,2025-11-19,19,12.6089,28.4561,82.4698,1.2495,0.1407
C00010,2025-11-20,20,12.555,28.7654,81.3577,1.3086,0.0662
C00010,2025-11-21,21,14.8866,29.5214,85.3249,1.5327,0.2522
C00010,2025-11-22,22,16.2957,31.6605,85.0562,1.5156,0.0372
C00010,2025-11-23,23,16.4828,33.809,86.1599,1.6474,0.1006
C00010,2025-11-24,24,15.7278,32.1572,87.409,1.4668,0.2094
C00010,2025-11-25,25,14.9439,30.4903,85.6286,1.468,0.0027
C00010,2025-11-26,26,13.8437,29.142,82.5688,1.0789,0.03
C00010,2025-11-27,27,14.4221,29.4227,85.1567,1.3217,0.2703
C00010,2025-11-28,28,15.438,31.5014,84.708,1.3661,0.2738
C00010,2025-11-29,29,17.4951,33.229,86.3038,1.4888,0.294
C00010,2025-11-30,30,17.8693,33.8821,86.6845,1.8388,0.0801
C00010,2025-12-01,31,17.0749,32.6741,87.6747,1.642,0.1094
C00010,2025-12-02,32,14.8672,29.6989,84.5498,1.495,0.1062
C00010,2025-12-03,33,14.6801,28.7538,84.8773,1.1259,0.316
C00010,2025-12-04,34,14.743,29.4719,85.7307,1.1373,0.123
C00010,2025-12-05,35,15.9798,30.7993,86.4832,1.6337,0.1088
C00010,2025-12-06,36,17.0352,31.7797,86.3987,1.8193,0.1417
C00010,2025-12-07,37,16.8192,34.086,87.0125,1.7492,0.2012
C00010,2025-12-08,38,15.5573,31.9857,86.808,1.6422,0.0
C00010,2025-12-09,39,14.0815,30.0514,84.5026,1.4608,0.0808
C00010,2025-12-10,40,13.036,27.1191,82.3808,1.2051,0.0644
C00010,2025-12-11,41,32.7511,27.8457,92.9832,1.3177,0.1128
C00010,2025-12-12,42,35.3155,29.9123,93.3467,1.5053,0.0836
C00010,2025-12-13,43,38.3305,31.5008,95.5704,1.4925,0.2854
C00010,2025-12-14,44,40.5842,33.4096,96.4099,1.5655,0.1033
C00010,2025-12-15,45,40.5442,30.6604,95.1651,1.4082,0.1221
C00011,2025-11-01,1,18.1953,36.6482,87.4048,0.4326,0.1063
C00011,2025-11-02,2,18.6646,37.2882,88.0608,0.423,0.1266
C00011,2025-11-03,3,18.0313,35.3951,88.1348,0.5549,0.1353
C00011,2025-11-04,4,15.9993,34.3645,87.0303,0.4253,0.0676
C00011,2025-11-05,5,15.0037,33.2917,84.0,0.0686,0.3576
C00011,2025-11-06,6,15.759,32.1593,85.5683,0.1748,0.2216
C00011,2025-11-07,7,16.2073,34.0005,87.1972,0.3115,0.0599
C00011,2025-11-08,8,17.5943,36.1279,87.7223,0.5874,0.2125
C00011,2025-11-09,9,18.1045,36.1416,88.3479,0.5423,0.122
C00011,2025-11-10,10,16.8678,35.5497,87.3822,0.4127,0.1948
C00011,2025-11-11,11,15.3086,32.1661,85.1918,0.332,0.2962
C00011,2025-11-12,12,13.8486,32.4709,83.5356,0.0998,0.1973
C00011,2025-11-13,13,14.8602,32.1841,83.9958,0.2827,0.1458
C00011,2025-11-14,14,16.0656,33.5965,85.7029,0.2006,0.2891
C00011,2025-11-15,15,17.1178,34.9792,87.2171,0.3579,0.3643
C00011,2025-11-16,16,17.4993,35.5368,87.9319,0.7321,0.1707
C00011,2025-11-17,17,16.1265,34.0277,86.3254,0.4522,0.2232
C00011,2025-11-18,18,15.3754,32.5165,84.4849,0.3526,0.226
C00011,2025-11-19,19,14.6033,31.1482,82.6124,0.0,0.1656
C00011,2025-11-20,20,15.5146,31.2071,85.7584,0.049,0.1292
C00011,2025-11-21,21,16.5167,33.3388,86.2003,0.3414,0.1734
C00011,2025-11-22,22,18.2039,35.5266,87.4272,0.6337,0.0603
C00011,2025-11-23,23,18.8732,36.841,89.1073,0.4437,0.3644
C00011,2025-11-24,24,17.6819,34.698,86.8847,0.467,0.3555
C00011,2025-11-25,25,16.4895,33.3432,85.5421,0.3051,0.1712
C00011,2025-11-26,26,15.6286,32.6771,84.7642,0.1687,0.1561
C00011,2025-11-27,27,16.7064,32.3208,86.867,0.2891,0.0419
C00011,2025-11-28,28,17.5438,35.6578,86.9124,0.2874,0.1801
C00011,2025-11-29,29,19.0324,37.4807,89.451,0.5721,0.2289
C00011,2025-11-30,30,19.7101,37.3337,89.3666,0.6889,0.2361
C00011,2025-12-01,31,19.0419,36.3358,88.2012,0.4867,0.0497
C00011,2025-12-02,32,17.0185,33.0008,86.5316,0.1404,0.2627
C00011,2025-12-03,33,16.433,32.3441,84.9476,0.0937,0.085
C00011,2025-12-04,34,16.7632,33.2957,86.6093,0.358,0.2142
C00011,2025-12-05,35,17.7657,33.7587,87.0108,0.3324,0.0388
C00011,2025-12-06,36,18.7622,35.1356,87.8157,0.6355,0.3573
C00011,2025-12-07,37,19.0539,36.5044,89.5205,0.5341,0.314
C00011,2025-12-08,38,18.02,34.2066,86.4598,0.5394,0.1222
C00011,2025-12-09,39,16.29,33.0685,84.9987,0.2392,0.2799
C00011,2025-12-10,40,15.7294,31.7171,83.6346,0.0,0.2913
C00011,2025-12-11,41,35.4728,31.6405,95.8298,0.013,0.2716
C00011,2025-12-12,42,37.8836,34.7112,95.1728,0.4688,0.283
C00011,2025-12-13,43,40.3517,36.4572,97.5438,0.4675,0.3059
C00011,2025-12-14,44,42.2647,36.8443,98.7802,0.4698,0.3037
C00011,2025-12-15,45,43.0483,34.1693,97.5745,0.4933,0.0781
C00012,2025-11-01,1,20.0416,39.4375,69.7689,0.6434,0.1928
C00012,2025-11-02,2,20.4551,40.5671,70.4195,0.9179,0.1713
C00012,2025-11-03,3,19.5179,39.9519,71.1577,0.79,0.1033
C00012,2025-11-04,4,18.6645,37.699,69.1962,0.7118,0.3735
C00012,2025-11-05,5,16.9293,36.513,66.1367,0.4916,0.36
C00012,2025-11-06,6,17.6725,36.4058,66.9929,0.4859,0.1641
C00012,2025-11-07,7,18.4619,37.5676,68.6851,0.7668,0.1026
C00012,2025-11-08,8,19.6509,38.8371,70.8162,0.7549,0.4026
C00012,2025-11-09,9,19.6413,38.5315,70.532,0.9283,0.3258
C00012,2025-11-10,10,18.7568,38.609,68.1574,0.5683,0.257
C00012,2025-11-11,11,17.0346,35.9789,65.9408,0.4512,0.3599
C00012,2025-11-12,12,16.186,34.9628,65.7789,0.4102,0.1903
C00012,2025-11-13,13,16.7462,34.1688,64.7524,0.5602,0.2309
C00012,2025-11-14,14,17.4715,37.7021,67.1516,0.4502,0.4053
C00012,2025-11-15,15,18.808,39.1131,67.7748,0.856,0.1256
C00012,2025-11-16,16,19.829,38.6605,69.6572,0.7546,0.2001
C00012,2025-11-17,17,19.0304,37.2226,68.0052,0.6554,0.3148
C00012,2025-11-18,18,17.1684,36.3778,67.3601,0.3549,0.2369
C00012,2025-11-19,19,16.3723,34.2869,66.4475,0.2389,0.3135
C00012,2025-11-20,20,17.4845,36.5257,66.307,0.3256,0.0948
C00012,2025-11-21,21,18.5516,37.8914,67.1349,0.5628,0.3783
C00012,2025-11-22,22,19.8003,39.9267,70.6953,0.6699,0.4175
C00012,2025-11-23,23,20.3375,39.9826,69.2351,0.8985,0.224
C00012,2025-11-24,24,20.2125,39.096,68.8601,0.6937,0.3103
C00012,2025-11-25,25,19.1548,36.0428,67.3069,0.6254,0.2764
C00012,2025-11-26,26,18.048,36.8452,67.0923,0.2859,0.1669
C00012,2025-11-27,27,18.248,36.4856,68.4405,0.4967,0.3426
C00012,2025-11-28,28,20.1736,39.0048,70.2324,0.5586,0.2512
C00012,2025-11-29,29,21.3548,40.6282,70.801,0.6416,0.3843
C00012,2025-11-30,30,22.1191,40.5311,70.708,0.8443,0.2779
C00012,2025-12-01,31,20.885,40.3336,72.1316,0.8817,0.1162
C00012,2025-12-02,32,19.7727,37.392,68.6997,0.6004,0.337
C00012,2025-12-03,33,18.9322,36.5188,66.6083,0.2598,0.1618
C00012,2025-12-04,34,18.3271,35.3032,69.0126,0.4604,0.29
C00012,2025-12-05,35,19.8759,37.764,70.0951,0.4797,0.2578
C00012,2025-12-06,36,21.0935,39.125,70.3011,0.8061,0.1411
C00012,2025-12-07,37,21.4262,39.9956,70.6974,0.8928,0.3621
C00012,2025-12-08,38,20.2931,37.5702,70.3297,0.8082,0.3663
C00012,2025-12-09,39,18.1948,35.4754,67.7443,0.5178,0.2831
C00012,2025-12-10,40,17.4185,35.5394,67.3915,0.2785,0.3178
C00012,2025-12-11,41,37.4632,34.5938,78.1949,0.4663,0.344
C00012,2025-12-12,42,40.1406,36.301,77.2415,0.7312,0.1641
C00012,2025-12-13,43,42.9815,39.3559,78.3668,0.9126,0.1652
C00012,2025-12-14,44,44.027,39.6247,80.223,0.6922,0.2293
C00012,2025-12-15,45,44.9433,37.8971,79.1717,0.6778,0.1593
C00013,2025-11-01,1,22.1089,43.6455,73.0132,0.9842,0.0981
C00013,2025-11-02,2,22.3417,44.6803,71.998,1.1143,0.054
C00013,2025-11-03,3,21.5124,43.5128,72.5993,1.0245,0.2399
C00013,2025-11-04,4,20.5646,40.2931,69.3247,0.7844,0.1721
C00013,2025-11-05,5,19.1592,38.179,68.2815,0.6963,0.2357
C00013,2025-11-06,6,19.2486,40.0876,70.1704,0.9015,0.0
C00013,2025-11-07,7,20.6077,40.5942,71.0766,0.8478,0.1136
C00013,2025-11-08,8,21.294,42.0665,71.5732,1.0114,0.138
C00013,2025-11-09,9,21.8643,43.2277,71.5459,1.2226,0.0
C00013,2025-11-10,10,21.2546,42.221,69.6407,0.8278,0.0635
C00013,2025-11-11,11,19.1483,39.1958,69.4984,0.9503,0.2528
C00013,2025-11-12,12,17.9833,38.5374,68.3709,0.7773,0.0
C00013,2025-11-13,13,18.7087,37.9863,67.6513,0.5796,0.2689
C00013,2025-11-14,14,20.1002,39.42,70.2956,1.053,0.1019
C00013,2025-11-15,15,21.3567,41.8177,71.9342,0.9326,0.0
C00013,2025-11-16,16,21.2097,43.2615,69.8339,1.1489,0.0722
C00013,2025-11-17,17,21.1848,40.7793,69.4263,0.9389,0.2003
C00013,2025-11-18,18,19.6883,39.9535,68.0803,0.7324,0.0
C00013,2025-11-19,19,18.5353,38.9051,67.9808,0.5715,0.0
C00013,2025-11-20,20,19.2685,38.6461,68.4251,0.9053,0.0
C00013,2025-11-21,21,20.5844,40.2667,68.9838,0.7867,0.1601
C00013,2025-11-22,22,22.5206,43.1582,70.4994,1.2029,0.0347
C00013,2025-11-23,23,22.3911,42.7616,72.0074,1.1293,0.157
C00013,2025-11-24,24,21.8965,43.2937,70.3233,0.971,0.0783
C00013,2025-11-25,25,21.1541,39.8017,70.1193,0.9239,0.0
C00013,2025-11-26,26,19.8131,39.9529,70.7629,0.5626,0.2083
C00013,2025-11-27,27,20.6072,40.0548,70.3656,0.7676,0.0106
C00013,2025-11-28,28,22.3837,40.5874,70.3694,1.0549,0.0752
C00013,2025-11-29,29,23.1122,44.3741,74.0956,1.0214,0.0
C00013,2025-11-30,30,23.7748,43.2119,73.7992,1.2403,0.0582
C00013,2025-12-01,31,22.5361,43.0857,71.6522,0.9028,0.0
C00013,2025-12-02,32,21.3498,41.4851,69.5735,0.8574,0.006
C00013,2025-12-03,33,20.4388,39.1304,69.9035,0.5375,0.0179
C00013,2025-12-04,34,20.5148,39.009,71.0796,0.7473,0.1408
C00013,2025-12-05,35,22.247,41.9987,72.7003,1.0115,0.0457
C00013,2025-12-06,36,23.1291,42.9808,73.7889,1.0829,0.0559
C00013,2025-12-07,37,22.9608,42.917,72.0166,1.267,0.1925
C00013,2025-12-08,38,21.8329,43.0061,71.6558,1.1015,0.2699
C00013,2025-12-09,39,21.1193,38.9061,70.1669,0.7305,0.2057
C00013,2025-12-10,40,20.0656,37.4307,69.9075,0.5945,0.2163
C00013,2025-12-11,41,20.1495,23.214,58.6763,0.8623,0.0
C00013,2025-12-12,42,21.1252,24.7074,59.6394,1.059,0.0
C00013,2025-12-13,43,22.4142,25.5434,60.6627,1.1047,0.0
C00013,2025-12-14,44,22.9588,24.5972,60.7866,1.0557,0.0917
C00013,2025-12-15,45,21.3004,20.7097,58.997,1.015,0.0
C00014,2025-11-01,1,24.9424,46.2261,73.1548,1.4401,0.2916
C00014,2025-11-02,2,25.1619,46.8937,73.1746,1.4357,0.291
C00014,2025-11-03,3,24.1743,46.7265,74.4082,1.4513,0.1008
C00014,2025-11-04,4,22.8457,43.6408,70.5066,1.0232,0.0178
C00014,2025-11-05,5,21.1569,43.4948,71.2548,1.1414,0.1972
C00014,2025-11-06,6,21.344,43.8493,71.1644,1.1724,0.2454
C00014,2025-11-07,7,22.49,44.6689,71.002,1.1205,0.211
C00014,2025-11-08,8,23.5015,46.6285,74.4511,1.5235,0.1071
C00014,2025-11-09,9,24.4416,47.4494,72.0551,1.4413,0.2924
C00014,2025-11-10,10,23.415,44.4339,72.3379,1.4427,0.0192
C00014,2025-11-11,11,21.7094,42.3573,71.6982,0.975,0.2799
C00014,2025-11-12,12,20.1619,42.0511,69.5832,1.1147,0.1263
C00014,2025-11-13,13,20.5706,41.4113,68.2634,0.9304,0.0078
C00014,2025-11-14,14,21.5608,43.4644,71.5673,1.3589,0.2796
C00014,2025-11-15,15,23.2697,45.2314,72.5343,1.2185,0.1378
C00014,2025-11-16,16,23.9672,46.2898,73.3484,1.283,0.0
C00014,2025-11-17,17,23.1782,44.3072,71.3879,1.4481,0.0
C00014,2025-11-18,18,21.3108,42.5618,71.0393,1.1115,0.2843
C00014,2025-11-19,19,20.5367,41.8961,69.8618,0.9693,0.0
C00014,2025-11-20,20,21.7973,41.5148,71.2158,0.8946,0.0054
C00014,2025-11-21,21,22.5919,43.5017,72.4002,1.2699,0.2255
C00014,2025-11-22,22,24.1156,45.6444,72.8516,1.1999,0.1701
C00014,2025-11-23,23,25.1648,45.9534,73.8217,1.3784,0.0731
C00014,2025-11-24,24,24.3581,45.8347,72.5954,1.1147,0.0298
C00014,2025-11-25,25,22.8434,42.8323,72.9882,1.0256,0.1091
C00014,2025-11-26,26,22.3425,42.9803,70.0669,0.9914,0.0347
C00014,2025-11-27,27,23.1691,42.8808,71.6086,0.9328,0.1328
C00014,2025-11-28,28,23.9558,44.5303,72.1615,1.2808,0.2036
C00014,2025-11-29,29,25.1734,46.5393,75.0895,1.5315,0.1764
C00014,2025-11-30,30,25.9581,48.0921,76.2839,1.3752,0.1574
C00014,2025-12-01,31,25.3898,46.0272,75.437,1.2769,0.0
C00014,2025-12-02,32,24.0105,44.513,72.6824,1.2387,0.2502
C00014,2025-12-03,33,22.883,42.9886,70.4983,1.0681,0.0305
C00014,2025-12-04,34,23.3772,44.1089,72.6663,0.8834,0.1182
C00014,2025-12-05,35,24.5145,44.6079,74.5224,1.2358,0.2619
C00014,2025-12-06,36,24.9711,47.3183,75.5931,1.2061,0.1058
C00014,2025-12-07,37,25.2566,46.333,73.9767,1.3894,0.2757
C00014,2025-12-08,38,24.588,45.5955,73.4366,1.2565,0.1151
C00014,2025-12-09,39,22.4761,43.3792,72.2512,1.2528,0.2937
C00014,2025-12-10,40,21.8465,40.9298,69.7187,0.9883,0.0904
C00014,2025-12-11,41,21.9017,26.6761,59.4861,1.0572,0.0
C00014,2025-12-12,42,22.9398,26.6502,61.1903,1.2597,0.0
C00014,2025-12-13,43,24.6844,27.588,61.5498,1.4505,0.2923
C00014,2025-12-14,44,24.9769,26.1021,63.4971,1.3336,0.0681
C00014,2025-12-15,45,23.7617,25.1295,60.4594,1.4183,0.017
C00015,2025-11-01,1,27.0931,26.3578,76.9017,1.559,0.1659
C00015,2025-11-02,2,27.0831,26.1953,75.5052,1.8011,0.2793
C00015,2025-11-03,3,26.2609,26.3721,76.0971,1.571,0.0756
C00015,2025-11-04,4,24.378,23.4854,72.4035,1.501,0.3278
C00015,2025-11-05,5,23.1412,21.4317,73.1698,1.3768,0.1073
C00015,2025-11-06,6,23.698,23.3378,72.9954,1.2166,0.3082
C00015,2025-11-07,7,24.8437,24.3711,72.6578,1.301,0.1504
C00015,2025-11-08,8,26.0215,25.0157,76.0318,1.6733,0.1424
C00015,2025-11-09,9,25.7939,26.8939,75.8615,1.7525,0.1198
C00015,2025-11-10,10,24.9921,23.9063,74.1567,1.7328,0.32
C00015,2025-11-11,11,23.7212,22.9246,71.501,1.342,0.027
C00015,2025-11-12,12,22.8843,21.78,69.6186,1.4037,0.2466
C00015,2025-11-13,13,22.9729,20.4809,70.5803,1.4078,0.1269
C00015,2025-11-14,14,24.53,23.6293,72.5027,1.4255,0.142
C00015,2025-11-15,15,25.1527,25.0249,74.7016,1.7588,0.159
C00015,2025-11-16,16,25.3816,25.583,75.079,1.8081,0.151
C00015,2025-11-17,17,25.0996,24.5984,73.1312,1.4244,0.0423
C00015,2025-11-18,18,24.1472,22.7451,73.2019,1.2886,0.2689
C00015,2025-11-19,19,23.356,20.8466,70.3634,1.3511,0.3349
C00015,2025-11-20,20,23.774,22.517,72.2046,1.3558,0.2583
C00015,2025-11-21,21,25.156,24.1256,75.041,1.3834,0.1665
C00015,2025-11-22,22,26.3263,24.7027,75.9691,1.6679,0.0865
C00015,2025-11-23,23,27.1629,25.7047,76.1083,1.787,0.3373
C00015,2025-11-24,24,26.467,25.2303,76.2035,1.6881,0.3268
C00015,2025-11-25,25,24.8438,22.4668,72.7839,1.2877,0.3029
C00015,2025-11-26,26,24.689,21.5288,73.5149,1.1963,0.0513
C00015,2025-11-27,27,24.7919,23.3054,73.0203,1.4017,0.136
C00015,2025-11-28,28,26.0867,24.1864,76.1723,1.4594,0.3232
C00015,2025-11-29,29,27.7215,27.4604,75.5728,1.7822,0.1952
C00015,2025-11-30,30,28.3406,26.682,76.6278,1.5239,0.319
C00015,2025-12-01,31,26.8332,25.0233,75.9141,1.5904,0.3373
C00015,2025-12-02,32,25.7098,23.2376,75.0804,1.475,0.1907
C00015,2025-12-03,33,24.9412,21.613,73.7382,1.0772,0.1157
C00015,2025-12-04,34,25.2764,21.9411,74.3431,1.2942,0.2872
C00015,2025-12-05,35,25.8042,24.6019,75.3038,1.4352,0.3579
C00015,2025-12-06,36,27.184,24.9975,75.3918,1.5963,0.0249
C00015,2025-12-07,37,27.289,27.0486,75.537,1.7481,0.2393
C00015,2025-12-08,38,26.2041,25.3505,74.7376,1.4319,0.1542
C00015,2025-12-09,39,24.9725,22.0532,74.2345,1.3019,0.1218
C00015,2025-12-10,40,24.0952,21.6197,71.6636,1.3952,0.3684
C00015,2025-12-11,41,23.9403,7.4164,60.9324,1.1858,0.3518
C00015,2025-12-12,42,25.6183,6.8211,61.9257,1.5518,0.0659
C00015,2025-12-13,43,26.6444,7.7561,63.1577,1.594,0.2477
C00015,2025-12-14,44,26.3032,7.586,63.7246,1.697,0.037
C00015,2025-12-15,45,26.3144,4.6543,63.8144,1.3926,0.2614
C00016,2025-11-01,1,28.6914,29.6195,77.9218,0.5128,0.1236
C00016,2025-11-02,2,29.2277,30.5685,77.5564,0.6227,0.3019
C00016,2025-11-03,3,27.9203,29.1966,75.9824,0.5645,0.1067
C00016,2025-11-04,4,26.8449,26.0295,74.1429,0.1128,0.1395
C00016,2025-11-05,5,25.3949,24.9863,74.1024,0.0281,0.3162
C00016,2025-11-06,6,25.653,24.8048,74.2122,0.0728,0.3966
C00016,2025-11-07,7,26.7866,26.3792,75.9916,0.4965,0.3623
C00016,2025-11-08,8,28.189,28.3532,75.6467,0.5262,0.3232
C00016,2025-11-09,9,27.8379,28.889,76.2117,0.7404,0.1736
C00016,2025-11-10,10,27.1621,27.1675,74.8435,0.2797,0.1717
C00016,2025-11-11,11,25.96,25.5216,74.6155,0.1087,0.3354
C00016,2025-11-12,12,24.3233,25.3658,73.2511,0.0169,0.1951
C00016,2025-11-13,13,24.9258,25.2303,74.1334,0.0315,0.3552
C00016,2025-11-14,14,25.9242,26.497,75.8105,0.2679,0.205
C00016,2025-11-15,15,27.7915,29.158,76.4222,0.6289,0.1096
C00016,2025-11-16,16,28.0161,27.9867,77.6633,0.4419,0.2156
C00016,2025-11-17,17,27.1487,28.4234,75.995,0.3307,0.2029
C00016,2025-11-18,18,25.6804,24.7992,74.5062,0.3764,0.4107
C00016,2025-11-19,19,24.7705,25.6141,72.0598,0.1036,0.0861
C00016,2025-11-20,20,25.3845,24.8431,74.2973,0.2421,0.3386
C00016,2025-11-21,21,27.1259,27.3267,76.7862,0.4111,0.1884
C00016,2025-11-22,22,28.5476,29.5663,76.0532,0.5802,0.157
C00016,2025-11-23,23,28.9201,30.1034,77.489,0.6865,0.2654
C00016,2025-11-24,24,28.8513,27.6343,77.4378,0.3219,0.3671
C00016,2025-11-25,25,27.5475,27.5648,74.4352,0.2515,0.1543
C00016,2025-11-26,26,26.9755,24.6368,74.0353,0.1871,0.2111
C00016,2025-11-27,27,26.7837,26.0781,76.204,0.1593,0.3698
C00016,2025-11-28,28,28.3546,27.2006,76.9815,0.4052,0.1059
C00016,2025-11-29,29,29.6674,30.0086,77.1739,0.3747,0.2815
C00016,2025-11-30,30,30.217,29.9124,79.0157,0.459,0.305
C00016,2025-12-01,31,29.6649,28.782,76.7203,0.3457,0.2291
C00016,2025-12-02,32,27.9021,27.305,76.2013,0.3111,0.3206
C00016,2025-12-03,33,26.5759,26.2945,74.3824,0.0784,0.3605
C00016,2025-12-04,34,27.5593,25.6125,75.4641,0.2508,0.086
C00016,2025-12-05,35,27.9727,26.959,77.3372,0.4298,0.1074
C00016,2025-12-06,36,29.4888,28.7271,79.238,0.4834,0.23
C00016,2025-12-07,37,29.8022,30.1924,77.1051,0.5337,0.3943
C00016,2025-12-08,38,28.8339,28.5201,77.7354,0.4276,0.3005
C00016,2025-12-09,39,27.4032,25.382,75.1244,0.2655,0.087
C00016,2025-12-10,40,26.3819,25.5531,73.8698,0.1385,0.3924
C00016,2025-12-11,41,25.8913,10.1062,63.7719,0.0442,0.2056
C00016,2025-12-12,42,27.4324,11.2756,64.4976,0.3085,0.4128
C00016,2025-12-13,43,28.9081,11.536,65.2506,0.6889,0.4097
C00016,2025-12-14,44,28.7771,9.351,65.9641,0.6365,0.3319
C00016,2025-12-15,45,27.7882,8.1412,66.1944,0.5217,0.3974
C00017,2025-11-01,1,30.9856,32.6249,79.9371,0.7266,0.0409
C00017,2025-11-02,2,31.3072,34.7408,80.3335,1.0095,0.0964
C00017,2025-11-03,3,30.4022,31.9735,77.7214,0.6723,0.0881
C00017,2025-11-04,4,28.8116,30.6382,76.7926,0.6238,0.2145
C00017,2025-11-05,5,27.5725,29.6717,76.7009,0.4237,0.0
C00017,2025-11-06,6,27.618,29.5927,75.1822,0.5481,0.0
C00017,2025-11-07,7,28.847,30.3244,78.2613,0.6986,0.0233
C00017,2025-11-08,8,30.3651,31.4961,79.4738,0.6589,0.2238
C00017,2025-11-09,9,30.5123,33.6287,79.4432,0.8665,0.0032
C00017,2025-11-10,10,29.5501,32.1053,76.9598,0.7847,0.2443
C00017,2025-11-11,11,27.6874,30.3384,77.0799,0.4671,0.1132
C00017,2025-11-12,12,26.3937,27.4443,74.9313,0.5166,0.2245
C00017,2025-11-13,13,27.3789,29.2676,75.4466,0.5111,0.1843
C00017,2025-11-14,14,28.3516,30.3427,77.0892,0.7971,0.023
C00017,2025-11-15,15,29.2856,32.3001,76.929,0.6846,0.0998
C00017,2025-11-16,16,29.829,32.2003,78.3829,0.7113,0.1244
C00017,2025-11-17,17,28.9465,30.7857,77.8826,0.6012,0.0
C00017,2025-11-18,18,27.748,28.2476,77.0004,0.5762,0.1517
C00017,2025-11-19,19,27.1944,28.2492,74.5462,0.5178,0.0313
C00017,2025-11-20,20,27.447,27.9563,74.3154,0.4598,0.0656
C00017,2025-11-21,21,29.1902,29.686,76.4674,0.5268,0.0362
C00017,2025-11-22,22,30.5016,31.9056,79.6939,0.813,0.2688
